,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,SMA_20,RSI,MACD
19,5.242499828338623,5.29449987411499,5.015999794006348,5.104750156402588,5.080042362213135,1053628000,0.01,3.6,41.4,212250,195081.0,64707.0,1525.0,2977.68,-0.12,98.8944108594582,0.16,95.5,1.83,15.47,3.125225019454956,68.87550386726568,2.194771979844244
20,7.18149995803833,7.374249935150146,7.150000095367432,7.244750022888184,7.215001106262207,1041924000,0.01,3.6,41.3,214500,191348.0,61781.0,1507.0,3278.2,0.21,99.0912204159545,0.24,99.8,1.55,13.94,3.4595875203609467,77.59458378970089,2.194771979844244
21,11.975000381469728,12.375,11.87874984741211,12.140999794006348,12.103899002075195,921388000,0.0,10.2,40.7,1383500,184738.0,59349.0,1546.0,3207.62,0.53,97.7326868708286,0.48,72.5,0.09,26.84,4.040600010752678,86.74427348896246,2.194771979844244
22,13.212750434875488,13.487500190734863,13.100000381469728,13.440250396728516,13.403188705444336,565936000,0.0099999999999999,6.8,41.4,795400,184541.0,62244.0,1613.0,3418.7,0.7,99.105162920105,0.64,81.8,0.09,29.44,4.683887529373169,88.1295445975495,2.194771979844244
23,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,13.274725914001465,824436000,0.0,6.4,41.6,827800,197804.0,64828.0,1883.0,3793.75,1.0,100.304464890254,0.95,79.0,0.09,24.91,5.309825024008751,87.12766558755148,2.194771979844244
24,15.699749946594238,15.75,15.460000038146973,15.48799991607666,15.455187797546388,581476000,0.0099999999999999,6.1,41.6,589000,200300.0,67997.0,1738.0,4141.18,1.57,101.26570148598302,1.47,88.3,0.07,17.42,6.046675020456314,89.2828219147291,2.194771979844244
25,19.49399948120117,20.4950008392334,18.761999130249023,19.79800033569336,19.76058387756348,766555000,0.0,5.4,41.5,371800,215625.0,68136.0,1652.0,4363.71,1.22,101.289289144732,1.1,81.2,0.1,17.6,6.985350036621094,92.0987576801664,2.194771979844244
26,32.367000579833984,32.7599983215332,31.32099914550781,31.674999237060547,31.620716094970703,781711000,0.0,4.5,41.3,285200,222282.0,69980.0,1719.0,4460.71,1.5,101.128639480879,1.19,71.7,0.08,17.87,8.490299999713898,95.56048077167686,2.194771979844244
27,25.6299991607666,25.78499984741211,24.165000915527344,24.506999969482425,24.46799659729004,810595000,0.0099999999999999,4.0,41.1,236600,230970.0,70690.0,1915.0,4573.82,1.68,100.968472979076,0.78,67.2,0.08,23.18,9.605687499046326,74.38025724113331,2.194771979844244
28,16.035999298095703,18.09199905395508,16.02199935913086,17.85099983215332,17.825626373291016,996575000,0.0099999999999999,3.7,41.3,213200,250277.0,71879.0,1835.0,4391.3,2.42,100.395774065212,0.21,65.2,0.33,24.37,10.35621248483658,60.88547286050915,2.194771979844244
29,16.8439998626709,17.94700050354004,16.83300018310547,17.913000106811523,17.89131736755371,770691000,0.0,3.5,41.0,219400,254934.0,72981.0,1719.0,3911.73,1.24,99.5032579483561,-0.14,51.5,1.68,25.0,11.100249993801118,60.95653227615432,2.194771979844244
30,15.71500015258789,16.266000747680664,15.53499984741211,15.677000045776367,15.662677764892578,710894000,-0.01,3.6,41.0,202800,259536.0,73124.0,1560.0,3726.05,0.9,99.0158780249466,-0.39,59.9,3.08,30.01,11.68914999961853,56.93902687829011,2.194771979844244
31,23.440000534057617,23.88800048828125,23.02499961853028,23.66399955749512,23.64842987060547,1117995000,0.02,3.4,40.9,202750,253601.0,73784.0,1443.0,3960.66,-0.8,98.8415581069491,-0.68,64.9,4.33,20.17,12.602174973487854,65.64828513147796,2.194771979844244
32,38.52299880981445,39.47999954223633,36.6349983215332,37.97999954223633,37.96146011352539,1543911000,0.03,3.4,40.7,216600,243394.0,73686.0,1470.0,4121.47,-1.37,98.8634271342433,-0.56,63.7,4.83,17.82,14.211074948310852,75.29380928620934,2.194771979844244
33,50.21599960327149,50.26599884033203,47.15900039672852,47.16299819946289,47.14485168457031,1156044000,0.07,3.5,40.7,236400,245168.0,73093.0,1501.0,4508.08,-1.22,99.1444311036647,-0.93,71.5,5.12,13.93,16.25106236934662,79.30745344737647,2.194771979844244
34,49.85200119018555,50.334999084472656,47.68999862670898,48.71599960327149,48.701263427734375,899420000,0.08,3.8,40.7,210500,243636.0,73223.0,1534.0,4269.4,-0.53,99.33488966506658,-0.27,63.8,5.33,18.89,18.38083734512329,79.90209582864743,2.7823856766891133
35,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,78.52115631103516,865100000,0.07,3.7,40.2,209500,243853.0,73527.0,1508.0,4804.49,-1.27,99.6920269553522,-0.26,79.0,5.33,13.39,22.102199935913085,87.39374727674057,4.842594528891247
